announced,body_type,camera_name,sensor_size,dp_score,n_had,n_own,n_want,price_high,price_low,questions,reviewed_date,user_review_count,user_score
"Sep 10, 2013
 ",SLR-style mirrorless,Olympus OM-D E-M1,Four Thirds (17.3 x 13 mm),84%,344,2209,634,"$2,999.00 ","$1,299.97 ",1478 questions asked,"Reviewed Oct 28, 2013",37,4.47327
"Sep 19, 2016
 ",SLR-style mirrorless,Olympus OM-D E-M1 Mark II,Four Thirds (17.4 x 13 mm),85%,38,445,526,,,46 questions asked,"Reviewed Nov 23, 2016",3,5
"Jan 29, 2014
 ",SLR-style mirrorless,Olympus OM-D E-M10,Four Thirds (17.3 x 13 mm),80%,172,803,186,$499.00 ,$479.00 ,692 questions asked,"Reviewed Mar 18, 2014",25,4.77538
"Aug 25, 2015
 ",SLR-style mirrorless,Olympus OM-D E-M10 II,Four Thirds (17.3 x 13 mm),80%,56,322,99,$699.00 ,$549.00 ,94 questions asked,"Reviewed Aug 25, 2015",4,4.01562
"Feb 8, 2012
 ",SLR-style mirrorless,Olympus OM-D E-M5,Four Thirds (17.3 x 13 mm),80%,547,1827,225,"$1,099.00 ",$599.00 ,576 questions asked,"Reviewed Apr 30, 2012",33,4.52805
"Feb 5, 2015
 ",SLR-style mirrorless,Olympus OM-D E-M5 II,Four Thirds (17.3 x 13 mm),81%,120,826,321,"$4,299.96 ",$999.00 ,227 questions asked,"Reviewed Mar 18, 2015",6,4.49167
"Jun 16, 2009
 ",Rangefinder-style mirrorless,Olympus PEN E-P1,Four Thirds (17.3 x 13 mm),66%,141,146,2,$469.99 ,$309.95 ,29 questions asked,"Reviewed Jul 29, 2009",27,4.4
"Nov 5, 2009
 ",Rangefinder-style mirrorless,Olympus PEN E-P2,Four Thirds (17.3 x 13 mm),69%,78,112,1,$641.78 ,$599.00 ,29 questions asked,"Reviewed May 4, 2010",12,4.46667
"Jun 30, 2011
 ",Rangefinder-style mirrorless,Olympus PEN E-P3,Four Thirds (17.3 x 13 mm),74%,100,163,24,,,71 questions asked,"Reviewed Aug 17, 2011",10,4.2625
"May 10, 2013
 ",Rangefinder-style mirrorless,Olympus PEN E-P5,Four Thirds (17.3 x 13 mm),78%,70,283,49,"$2,198.00 ",$799.00 ,159 questions asked,"Reviewed Oct 3, 2013",8,4.56908
"Feb 3, 2010
 ",Rangefinder-style mirrorless,Olympus PEN E-PL1,Four Thirds (17.3 x 13 mm),69%,208,262,3,$499.00 ,$224.00 ,99 questions asked,"Reviewed May 17, 2010",33,4.45584
"Nov 16, 2010
 ",,Olympus PEN E-PL1s,,,4,6,0,,,1 question asked,,,
"Jan 6, 2011
 ",Rangefinder-style mirrorless,Olympus PEN E-PL2,Four Thirds (17.3 x 13 mm),71%,110,162,4,,,39 questions asked,"Reviewed Feb 12, 2011",5,3.65
"Jun 30, 2011
 ",Rangefinder-style mirrorless,Olympus PEN E-PL3,Four Thirds (17.3 x 13 mm),72%,71,112,7,$369.99 ,$295.99 ,75 questions asked,"Reviewed Sep 20, 2011",6,4.33333
"Sep 17, 2012
 ",Rangefinder-style mirrorless,Olympus PEN E-PL5,Four Thirds (17.3 x 13 mm),,121,330,36,$798.90 ,$411.70 ,262 questions asked,"Reviewed Sep 17, 2012",13,4
"May 10, 2013
 ",,Olympus PEN E-PL6,,,16,48,7,,,24 questions asked,,2,4.75
"Aug 28, 2014
 ",Rangefinder-style mirrorless,Olympus PEN E-PL7,Four Thirds (17.3 x 13 mm),,21,106,33,$749.00 ,$599.00 ,,"Reviewed Aug 28, 2014",4,4.58333
"Sep 19, 2016
 ",Rangefinder-style mirrorless,Olympus PEN E-PL8,Four Thirds (17.3 x 13 mm),,0,6,8,$649.00 ,$549.00 ,4 questions asked,"Reviewed Sep 19, 2016",,
"Jun 30, 2011
 ",Rangefinder-style mirrorless,Olympus PEN E-PM1,Four Thirds (17.3 x 13 mm),71%,95,137,5,"$1,796.94 ",$399.90 ,71 questions asked,"Reviewed Nov 23, 2011",4,3.625
"Sep 17, 2012
 ",Rangefinder-style mirrorless,Olympus PEN E-PM2,Four Thirds (17.3 x 13 mm),77%,73,221,12,$549.00 ,$391.70 ,104 questions asked,"Reviewed May 21, 2013",6,4.26667
"Jan 27, 2016
 ",Rangefinder-style mirrorless,Olympus PEN-F,Four Thirds (17.3 x 13 mm),82%,32,275,260,"$1,548.00 ","$1,199.00 ",165 questions asked,"Reviewed Feb 24, 2016",3,5
11/16/2011,,Olympus SH-21,,,1,1,0,,,0 questions asked,,,
"Jan 8, 2013
 ",Compact,Olympus SH-50,"1/2.3"" (6.17 x 4.55 mm)",,1,10,3,"$1,370.88 ",$290.00 ,7 questions asked,,5,3.7
"Aug 29, 2005
 ",Compact,Olympus SP-310,"1/1.8"" (7.144 x 5.358 mm)",,1,1,0,,,0 questions asked,"Reviewed Nov 21, 2005",7,4.22857
"Jan 26, 2006
 ",Compact,Olympus SP-320,"1/1.8"" (7.144 x 5.358 mm)",,4,1,0,,,0 questions asked,,10,4.65
"Aug 29, 2005
 ",Compact,Olympus SP-350,"1/1.8"" (7.144 x 5.358 mm)",,7,10,0,,,0 questions asked,,22,4.20455
"Aug 29, 2005
 ",Compact,Olympus SP-500 UZ,"1/2.5"" (5.744 x 4.308 mm)",,9,3,0,,,0 questions asked,"Reviewed Feb 6, 2006",24,4.40833
"Aug 24, 2006
 ",Compact,Olympus SP-510 UZ,"1/2.5"" (5.744 x 4.308 mm)",,13,1,0,,,0 questions asked,,13,4.23077
"Jan 25, 2007
 ",Compact,Olympus SP-550 UZ,"1/2.5"" (5.744 x 4.308 mm)",,7,9,0,,,1 question asked,"Reviewed Mar 26, 2007",30,4.17333
"Aug 23, 2007
 ",Compact,Olympus SP-560 UZ,"1/2.3"" (6.17 x 4.55 mm)",,10,3,0,,,0 questions asked,"Reviewed Dec 21, 2007",12,4.25
"Aug 25, 2008
 ",Compact,Olympus SP-565UZ,"1/2.33"" (6.08 x 4.56 mm)",,4,1,0,,,2 questions asked,"Reviewed Jan 15, 2009",8,3.7875
"Jan 22, 2008
 ",Compact,Olympus SP-570 UZ,"1/2.33"" (6.08 x 4.56 mm)",,22,11,0,,,0 questions asked,,35,4.52286
"Jan 7, 2009
 ",SLR-like (bridge),Olympus SP-590 UZ,"1/2.33"" (6.08 x 4.56 mm)",,4,6,1,,,2 questions asked,,12,4.05
"Feb 2, 2010
 ",Compact,Olympus SP-600 UZ,"1/2.33"" (6.08 x 4.56 mm)",,0,5,0,,,0 questions asked,,2,4.35
"Jan 6, 2011
 ",Compact,Olympus SP-610UZ,"1/2.3"" (6.17 x 4.55 mm)",,1,0,0,,,1 question asked,,,
"Jan 10, 2012
 ",Compact,Olympus SP-620 UZ,"1/2.3"" (6.17 x 4.55 mm)",,0,0,1,,,0 questions asked,,,
"Oct 4, 2005
 ",Compact,Olympus SP-700,"1/2.5"" (5.744 x 4.308 mm)",,1,0,0,,,0 questions asked,,1,4.3
"Feb 2, 2010
 ",Compact,Olympus SP-800 UZ,"1/2.3"" (6.17 x 4.55 mm)",,3,4,1,,,0 questions asked,,7,3.12857
"Jul 27, 2011
 ",SLR-like (bridge),Olympus SP-810 UZ,"1/2.3"" (6.17 x 4.55 mm)",,2,4,4,$314.95 ,$224.99 ,0 questions asked,,3,4.5
"Oct 29, 2013
 ",SLR-like (bridge),Olympus Stylus 1,"1/1.7"" (7.44 x 5.58 mm)",,56,123,113,,,14 questions asked,"Reviewed Oct 29, 2013",7,4.14286
"Aug 24, 2006
 ",Ultracompact,Olympus Stylus 1000 (mju 1000 Digital),"1/1.8"" (7.144 x 5.358 mm)",,0,0,0,,,0 questions asked,,2,4.25
"Jan 22, 2008
 ",Ultracompact,Olympus Stylus 1010,"1/2.33"" (6.08 x 4.56 mm)",,2,3,0,,,0 questions asked,,2,4.75
"Jan 22, 2008
 ",Ultracompact,Olympus Stylus 1020,"1/2.33"" (6.08 x 4.56 mm)",,2,0,0,,,0 questions asked,,2,4.5
"Jan 22, 2008
 ",Compact,Olympus Stylus 1030 SW,"1/2.33"" (6.08 x 4.56 mm)",,13,11,0,,,0 questions asked,,37,3.68378
"Aug 25, 2008
 ",Ultracompact,Olympus Stylus 1040 (mju 1040),"1/2.33"" (6.08 x 4.56 mm)",,2,0,0,,,0 questions asked,"Reviewed Dec 5, 2008",2,3.8
"Aug 25, 2008
 ",Ultracompact,Olympus Stylus 1050 SW (mju 1050 SW),"1/2.33"" (6.08 x 4.56 mm)",,1,6,0,$599.00 ,$179.00 ,0 questions asked,,6,3.05
"Aug 23, 2007
 ",Ultracompact,Olympus Stylus 1200 (mju 1200 Digital),"1/1.72"" (7.4 x 5.55 mm)",,0,1,0,,,0 questions asked,,1,3.3
"Apr 13, 2015
 ",SLR-like (bridge),Olympus Stylus 1s,"1/1.7"" (7.44 x 5.58 mm)",,13,36,24,,,115 questions asked,"Reviewed Nov 5, 2015",3,4
"Jan 9, 2003
 ",Compact,Olympus Stylus 300,"1/2.5"" (5.744 x 4.308 mm)",,9,4,0,,,1 question asked,,38,4.29211
"Jan 9, 2003
 ",Compact,Olympus Stylus 400,"1/2.5"" (5.744 x 4.308 mm)",,6,3,0,,,1 question asked,,22,3.8
"Feb 12, 2004
 ",Compact,Olympus Stylus 410,"1/2.5"" (5.744 x 4.308 mm)",,0,2,0,,,1 question asked,,11,4.20909
"Nov 29, 2004
 ",Compact,Olympus Stylus 500,"1/2.5"" (5.744 x 4.308 mm)",,1,3,0,,,0 questions asked,,5,4.28
"Jan 7, 2010
 ",Ultracompact,Olympus Stylus 5010 (mju 5010),"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,$179.95 ,$119.00 ,0 questions asked,,,
"Jan 7, 2009
 ",Compact,Olympus Stylus 550WP (mju  550WP),"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,$204.58 ,$110.00 ,0 questions asked,,1,5
"Aug 29, 2005
 ",Compact,Olympus Stylus 600,"1/2.5"" (5.744 x 4.308 mm)",,0,1,0,,,0 questions asked,,14,3.67857
"Jan 26, 2006
 ",Compact,Olympus Stylus 700 (mju 700 Digital),"1/2.3"" (6.17 x 4.55 mm)",,2,1,0,,,0 questions asked,,10,4.23
"Jan 7, 2009
 ",Compact,Olympus Stylus 7000 (mju 7000),"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,0 questions asked,,,
"Jul 22, 2009
 ",Compact,Olympus Stylus 7010 (mju 7010),"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,,,0 questions asked,,3,4.03333
"Jan 7, 2010
 ",Compact,Olympus Stylus 7030 (mju 7030),"1/2.33"" (6.08 x 4.56 mm)",,1,0,0,,,0 questions asked,,,
"Jan 7, 2010
 ",Compact,Olympus Stylus 7040 (mju 7040),"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,$298.50 ,$209.00 ,0 questions asked,,,
"Jan 26, 2006
 ",Compact,Olympus Stylus 720 SW (mju 720 SW Digital),"1/2.3"" (6.17 x 4.55 mm)",,4,3,0,,,0 questions asked,,19,3.98947
"Aug 24, 2006
 ",Compact,Olympus Stylus 725 SW (mju 725 SW Digital),"1/2.3"" (6.17 x 4.55 mm)",,2,1,0,,,0 questions asked,,4,3.375
"Aug 24, 2006
 ",Ultracompact,Olympus Stylus 730 (mju 730 Digital),"1/2.3"" (6.17 x 4.55 mm)",,0,1,0,,,0 questions asked,,,
"Aug 24, 2006
 ",Ultracompact,Olympus Stylus 740 (mju 740 Digital),"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,1 question asked,,7,3.72857
"Aug 24, 2006
 ",Ultracompact,Olympus Stylus 750 (mju 750 Digital),"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,0 questions asked,,7,3.82857
"Jan 25, 2007
 ",Ultracompact,Olympus Stylus 760 (mju 760 Digital),"1/2.3"" (6.17 x 4.55 mm)",,0,2,0,,,0 questions asked,,5,3.84
"Jan 25, 2007
 ",Compact,Olympus Stylus 770 SW (mju 770 SW Digital),"1/2.3"" (6.17 x 4.55 mm)",,3,7,1,,,0 questions asked,,28,3.425
"Mar 5, 2007
 ",Ultracompact,Olympus Stylus 780 (mju 780 Digital),"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,0 questions asked,,5,4.04
"Aug 23, 2007
 ",Compact,Olympus Stylus 790 SW (mju 790 SW Digital),"1/2.3"" (6.17 x 4.55 mm)",,4,1,0,,,0 questions asked,,19,4.00526
"May 12, 2005
 ",Compact,Olympus Stylus 800,"1/1.8"" (7.144 x 5.358 mm)",,0,4,0,,,0 questions asked,"Reviewed Oct 19, 2005",15,4.1
"Jan 26, 2006
 ",Compact,Olympus Stylus 810 (mju 810 Digital),"1/1.8"" (7.144 x 5.358 mm)",,2,0,0,,,0 questions asked,,6,3.63333
"Aug 23, 2007
 ",Ultracompact,Olympus Stylus 820 (mju 820 Digital),"1/2.3"" (6.17 x 4.55 mm)",,2,0,0,$294.95 ,$169.00 ,0 questions asked,,5,2.8
"Aug 23, 2007
 ",Ultracompact,Olympus Stylus 830 (mju 830 Digital),"1/2.3"" (6.17 x 4.55 mm)",,0,1,0,,,0 questions asked,,1,4.8
"Jan 22, 2008
 ",Ultracompact,Olympus Stylus 840,"1/2.35"" (5.76 x 4.32 mm)",,1,1,0,,,0 questions asked,,1,4.4
"Jan 22, 2008
 ",Compact,Olympus Stylus 850 SW,"1/2.35"" (5.76 x 4.32 mm)",,4,4,0,$599.99 ,$219.00 ,0 questions asked,,8,3.9375
"Jan 7, 2009
 ",Compact,Olympus Stylus 9000 (mju 9000),"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,,,0 questions asked,"Reviewed May 14, 2009",1,4.1
"Jan 7, 2010
 ",Compact,Olympus Stylus 9010 (mju 9010),"1/2.33"" (6.08 x 4.56 mm)",63%,2,0,0,,,0 questions asked,"Reviewed Jun 16, 2010",3,4.36667
"Mar 31, 2014
 ",Compact,Olympus Stylus SH-1,"1/2.3"" (6.17 x 4.55 mm)",,9,14,15,,,3 questions asked,,2,3
"Mar 11, 2015
 ",Compact,Olympus Stylus SH-2,"1/2.3"" (6.17 x 4.55 mm)",,6,3,15,,,4 questions asked,,4,3.75
"Feb 8, 2016
 ",Compact,Olympus Stylus SH-3,"1/2.3"" (6.17 x 4.55 mm)",,0,0,8,,,0 questions asked,,,
"Jan 29, 2014
 ",SLR-like (bridge),Olympus Stylus SP-100,"1/2.3"" (6.17 x 4.55 mm)",,11,22,16,,,8 questions asked,,3,3.16667
"Aug 21, 2012
 ",Compact,Olympus Stylus SP-820UZ,"1/2.3"" (6.17 x 4.55 mm)",,2,0,2,,,1 question asked,,,
"Jan 7, 2010
 ",Compact,Olympus Stylus Tough 3000 (mju Tough 3000),"1/2.33"" (6.08 x 4.56 mm)",,1,1,0,,,0 questions asked,,3,2.4
"Jan 7, 2009
 ",Compact,Olympus Stylus Tough 6000 (mju Tough 6000),"1/2.3"" (6.17 x 4.55 mm)",,4,5,0,,,0 questions asked,"Reviewed Jul 1, 2009",7,3.37143
"Jul 17, 2009
 ",Compact,Olympus Stylus Tough 6010 (mju Tough 6010),"1/2.3"" (6.17 x 4.55 mm)",,1,3,0,,,0 questions asked,,3,3.46667
"Feb 2, 2010
 ",Compact,Olympus Stylus Tough 6020 (mju Tough 6020),"1/2.33"" (6.08 x 4.56 mm)",,1,5,0,,,0 questions asked,,,
"Jan 7, 2009
 ",Compact,Olympus Stylus Tough 8000 (mju Tough 8000),"1/2.33"" (6.08 x 4.56 mm)",,8,7,0,,,1 question asked,"Reviewed Jul 1, 2009",12,3.425
"Feb 2, 2010
 ",Compact,Olympus Stylus Tough 8010 (mju Tough 8010),"1/2.33"" (6.08 x 4.56 mm)",,4,16,0,$599.99 ,$399.99 ,2 questions asked,,6,3.08333
"Jan 29, 2014
 ",Compact,Olympus Stylus Tough TG-850 iHS,"1/2.3"" (6.17 x 4.55 mm)",,1,36,6,$342.84 ,$279.95 ,2 questions asked,,3,4.43333
"Feb 5, 2015
 ",Ultracompact,Olympus Stylus Tough TG-860,"1/2.3"" (6.17 x 4.55 mm)",,5,23,7,$613.94 ,$372.16 ,1 question asked,"Reviewed Dec 18, 2015",3,4.16667
"Jan 6, 2016
 ",Ultracompact,Olympus Stylus Tough TG-870,"1/2.3"" (6.17 x 4.55 mm)",,1,15,14,,,2 questions asked,,4,3.125
"Sep 3, 2004
 ",Ultracompact,Olympus Stylus Verve,"1/2.5"" (5.744 x 4.308 mm)",,3,3,0,,,0 questions asked,"Reviewed Feb 24, 2005",14,3.9
"Feb 17, 2005
 ",Ultracompact,Olympus Stylus Verve  S (mju mini Digital S),"1/2.5"" (5.744 x 4.308 mm)",,5,3,0,,,0 questions asked,,3,4.5
"Jan 30, 2013
 ",Compact,Olympus Stylus XZ-10,"1/2.3"" (6.17 x 4.55 mm)",,8,41,6,,,11 questions asked,,12,4.22917
"Feb 8, 2011
 ",Compact,Olympus SZ-10,"1/2.3"" (6.17 x 4.55 mm)",,2,1,0,,,0 questions asked,,,
"Jul 27, 2011
 ",Compact,Olympus SZ-11,"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,1 question asked,,,
"Jan 10, 2012
 ",Compact,Olympus SZ-12,"1/2.3"" (6.17 x 4.55 mm)",,0,8,0,,,2 questions asked,,,
"Jan 8, 2013
 ",Compact,Olympus SZ-15,"1/2.3"" (6.17 x 4.55 mm)",,1,0,1,$279.99 ,$219.99 ,2 questions asked,,1,4
"Jan 8, 2013
 ",Compact,Olympus SZ-16 iHS,"1/2.3"" (6.17 x 4.55 mm)",,0,10,1,,,2 questions asked,,3,4.66667
"Mar 2, 2011
 ",Compact,Olympus SZ-30MR,"1/2.3"" (6.17 x 4.55 mm)",,2,10,2,,,0 questions asked,,7,4.20238
"Feb 8, 2012
 ",Compact,Olympus SZ-31MR iHS,"1/2.3"" (6.17 x 4.55 mm)",,2,9,5,,,7 questions asked,,,
"Jan 6, 2011
 ",Compact,Olympus TG-310,"1/2.3"" (6.17 x 4.55 mm)",,0,3,0,,,1 question asked,,,
"Jan 10, 2012
 ",Compact,Olympus TG-320,"1/2.3"" (6.17 x 4.55 mm)",,0,2,0,,,0 questions asked,,2,2
"Jan 6, 2011
 ",Compact,Olympus TG-610,"1/2.3"" (6.17 x 4.55 mm)",,4,5,2,,,0 questions asked,,,
"Jan 8, 2013
 ",Compact,Olympus TG-630 iHS,"1/2.3"" (6.17 x 4.55 mm)",,0,5,1,,,0 questions asked,,1,3
"Mar 2, 2011
 ",Compact,Olympus TG-810,"1/2.3"" (6.17 x 4.55 mm)",62%,3,8,1,,,1 question asked,"Reviewed Aug 17, 2011",4,2.875
"Feb 8, 2012
 ",Compact,Olympus TG-820 iHS,"1/2.3"" (6.17 x 4.55 mm)",,3,15,1,,,2 questions asked,,6,3.25
"Jan 8, 2013
 ",Compact,Olympus TG-830 iHS,"1/2.3"" (6.17 x 4.55 mm)",,1,12,1,$300.98 ,$299.99 ,1 question asked,,2,4.5
"May 8, 2012
 ",Compact,Olympus Tough TG-1 iHS,"1/2.3"" (6.17 x 4.55 mm)",,6,31,5,,,3 questions asked,,6,4.01042
"Jan 8, 2013
 ",Compact,Olympus Tough TG-2 iHS,"1/2.3"" (6.17 x 4.55 mm)",72%,11,95,30,$425.00 ,$313.96 ,7 questions asked,"Reviewed Jun 28, 2013",7,3.23214
"Mar 31, 2014
 ",Compact,Olympus Tough TG-3,"1/2.3"" (6.17 x 4.55 mm)",75%,18,81,43,$449.99 ,$372.20 ,30 questions asked,"Reviewed Jun 17, 2014",7,3.64286
"Apr 13, 2015
 ",Compact,Olympus Tough TG-4,"1/2.3"" (6.17 x 4.55 mm)",79%,24,198,95,,,76 questions asked,"Reviewed Aug 10, 2015",15,2.68519
"May 17, 2017
 ",Compact,Olympus Tough TG-5,"1/2.3"" (6.17 x 4.55 mm)",,6,30,54,,,14 questions asked,,,
"Feb 8, 2011
 ",Ultracompact,Olympus VG-110,"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,$179.00 ,$119.99 ,0 questions asked,,,
"Jan 6, 2011
 ",Ultracompact,Olympus VG-120,"1/2.3"" (6.17 x 4.55 mm)",,2,1,0,,,1 question asked,,,
"Jul 27, 2011
 ",Ultracompact,Olympus VG-145,"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,0 questions asked,,,
"Jan 10, 2012
 ",Compact,Olympus VG-160,"1/2.3"" (6.17 x 4.55 mm)",,0,1,0,$249.99 ,$199.99 ,0 questions asked,,,
"Aug 21, 2012
 ",,Olympus VH-410,,,0,0,0,,,0 questions asked,,,
"Aug 21, 2012
 ",,Olympus VH-515,,,0,0,0,,,0 questions asked,,,
"Feb 8, 2011
 ",Compact,Olympus VR-320,"1/2.3"" (6.17 x 4.55 mm)",,1,7,0,,,1 question asked,"Reviewed Jul 20, 2011",1,3
"Feb 8, 2011
 ",Compact,Olympus VR-330,"1/2.3"" (6.17 x 4.55 mm)",,0,2,1,,,0 questions asked,,,
"Jan 10, 2012
 ",Compact,Olympus VR-340,"1/2.3"" (6.17 x 4.55 mm)",,1,3,0,,,1 question asked,,2,2.75
"Jan 6, 2011
 ",Compact,Olympus XZ-1,"1/1.63"" (8.07 x 5.56 mm)",74%,106,242,15,,,114 questions asked,"Reviewed Jan 26, 2011",30,4.34
"Sep 17, 2012
 ",Compact,Olympus XZ-2 iHS,"1/1.7"" (7.44 x 5.58 mm)",,50,139,41,,,24 questions asked,"Reviewed Apr 1, 2014",12,4.32812
"Jan 4, 2017
 ",SLR-like (bridge),Panasonic Lumix DC-FZ80 (Lumix DC-FZ82),"1/2.3"" (6.17 x 4.55 mm)",,8,15,8,$397.99 ,$249.99 ,15 questions asked,"Reviewed May 26, 2017",,
"Jan 4, 2017
 ",SLR-style mirrorless,Panasonic Lumix DC-GH5,Four Thirds (17.3 x 13 mm),85%,17,98,194,,,104 questions asked,"Reviewed Apr 11, 2017",,
"Jan 4, 2017
 ",Rangefinder-style mirrorless,Panasonic Lumix DC-GX850 (Lumix DC-GX800 / Lumix DC-GF9),Four Thirds (17.3 x 13 mm),76%,2,11,23,,,9 questions asked,"Reviewed May 11, 2017",2,3.75
"Apr 19, 2017
 ",Compact,Panasonic Lumix DC-ZS70 (Lumix DC-TZ90),"1/2.3"" (6.17 x 4.55 mm)",,9,3,19,,,5 questions asked,"Reviewed May 26, 2017",,
"Nov 7, 2011
 ",Compact,Panasonic Lumix DMC-3D1,"1/2.3"" (6.17 x 4.55 mm)",,0,8,2,,,0 questions asked,,2,2.5
"Jan 7, 2013
 ",,Panasonic Lumix DMC-F5,,,0,2,0,,,118 questions asked,,,
"Sep 17, 2001
 ",Ultracompact,Panasonic Lumix DMC-F7,"1/2.7"" (5.312 x 3.984 mm)",,1,1,0,,,1 question asked,,12,3.83333
"Jan 6, 2010
 ",Compact,Panasonic Lumix DMC-FH1 (Lumix DMC-FS10),"1/2.33"" (6.08 x 4.56 mm)",,3,9,0,,,1 question asked,,1,3
"Jan 7, 2013
 ",,Panasonic Lumix DMC-FH10,,,0,0,0,,,0 questions asked,,,
"Jan 5, 2011
 ",Compact,Panasonic Lumix DMC-FH2 (Lumix DMC-FS16),"1/2.33"" (6.08 x 4.56 mm)",,2,3,0,$551.88 ,$227.00 ,1 question asked,,2,3
"Jan 6, 2010
 ",Compact,Panasonic Lumix DMC-FH20 (Lumix DMC-FS30),"1/2.33"" (6.08 x 4.56 mm)",,3,9,1,,,1 question asked,,1,4
"Jan 6, 2010
 ",Compact,Panasonic Lumix DMC-FH22 (Lumix DMC-FS33),"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,,,0 questions asked,,,
"Jan 5, 2011
 ",Compact,Panasonic Lumix DMC-FH25 (Lumix DMC-FS35),"1/2.33"" (6.08 x 4.56 mm)",,1,1,1,$556.06 ,$330.00 ,1 question asked,,,
"Jan 5, 2011
 ",Compact,Panasonic Lumix DMC-FH27,"1/2.33"" (6.08 x 4.56 mm)",,0,2,1,,,0 questions asked,,,
"Jan 6, 2010
 ",Compact,Panasonic Lumix DMC-FH3 (Lumix DMC-FS11),"1/2.33"" (6.08 x 4.56 mm)",,2,1,0,,,0 questions asked,,2,4.55
"Jan 5, 2011
 ",Compact,Panasonic Lumix DMC-FH5 (Lumix DMC-FS18),"1/2.33"" (6.08 x 4.56 mm)",,1,2,0,,,0 questions asked,,,
"Jan 9, 2012
 ",Compact,Panasonic Lumix DMC-FH6,"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,0 questions asked,,2,2.75
"May 12, 2011
 ",Compact,Panasonic Lumix DMC-FH7 (Lumix DMC-FS22 / Lumix DMC-FS22),"1/2.33"" (6.08 x 4.56 mm)",62%,0,1,0,,,1 question asked,"Reviewed Sep 7, 2011",1,3
"Jan 9, 2012
 ",Compact,Panasonic Lumix DMC-FH8,"1/2.33"" (6.08 x 4.56 mm)",,1,1,0,$488.62 ,$399.00 ,0 questions asked,,,
"Jan 6, 2010
 ",Ultracompact,Panasonic Lumix DMC-FP1,"1/2.33"" (6.08 x 4.56 mm)",,1,7,0,,,0 questions asked,,2,4.5
"Jan 6, 2010
 ",Ultracompact,Panasonic Lumix DMC-FP2,"1/2.33"" (6.08 x 4.56 mm)",,1,1,0,,,0 questions asked,,,
"Jan 6, 2010
 ",Ultracompact,Panasonic Lumix DMC-FP3,"1/2.33"" (6.08 x 4.56 mm)",,0,9,0,,,1 question asked,,,
"Jan 5, 2011
 ",Ultracompact,Panasonic Lumix DMC-FP5,"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,1 question asked,,,
"Jan 5, 2011
 ",Ultracompact,Panasonic Lumix DMC-FP7,"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,$284.38 ,$156.99 ,0 questions asked,,,
"Jul 27, 2009
 ",Ultracompact,Panasonic Lumix DMC-FP8,"1/2.33"" (6.08 x 4.56 mm)",,1,2,0,,,0 questions asked,,2,4.35
"Apr 17, 2009
 ",Ultracompact,Panasonic Lumix DMC-FS12,"1/2.33"" (6.08 x 4.56 mm)",,0,2,2,,,0 questions asked,,,
"Jan 16, 2009
 ",Ultracompact,Panasonic Lumix DMC-FS15,"1/2.33"" (6.08 x 4.56 mm)",,1,3,0,,,1 question asked,,3,3.73333
"Jan 29, 2008
 ",Ultracompact,Panasonic Lumix DMC-FS20,"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,$599.99 ,$109.00 ,0 questions asked,,1,3.4
"Jan 27, 2009
 ",Compact,Panasonic Lumix DMC-FS25,"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,,,0 questions asked,,1,4.2
"Jan 29, 2008
 ",Ultracompact,Panasonic Lumix DMC-FS3,"1/2.5"" (5.744 x 4.308 mm)",,3,4,0,,,1 question asked,,5,3.88
"Apr 17, 2009
 ",Ultracompact,Panasonic Lumix DMC-FS42,"1/2.5"" (5.744 x 4.308 mm)",,2,3,0,,,0 questions asked,,2,3.65
"Jan 29, 2008
 ",Ultracompact,Panasonic Lumix DMC-FS5,"1/2.33"" (6.08 x 4.56 mm)",,2,3,0,,,2 questions asked,,1,2.9
"Jan 16, 2009
 ",Ultracompact,Panasonic Lumix DMC-FS6,"1/2.5"" (5.744 x 4.308 mm)",,0,2,0,,,0 questions asked,,4,4.375
"Apr 17, 2009
 ",Ultracompact,Panasonic Lumix DMC-FS62,"1/2.5"" (5.744 x 4.308 mm)",,0,0,0,,,0 questions asked,,1,4.8
"Jan 16, 2009
 ",Ultracompact,Panasonic Lumix DMC-FS7,"1/2.5"" (5.744 x 4.308 mm)",,2,0,0,,,7 questions asked,,7,4.37143
"Feb 14, 2006
 ",Ultracompact,Panasonic Lumix DMC-FX01,"1/2.5"" (5.744 x 4.308 mm)",,17,7,0,,,0 questions asked,"Reviewed Mar 27, 2006",47,4.43191
